year,month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99
2004,7,14.604309,4.328108,11.702104,12.150115,24.201363,11.984059,31.643587,67.07762,38.29562,9.501648,10.629609,23.697397,12.131208,21.938755,11.711587,20.851042,28.967861,9.815298,4.2219768,15.079094,64.68811,9.167309,11.492386,25.461077,10.946851,22.477648,9.270412,5.6446533,33.219517,11.732701,22.675589,13.591119,9.001157,12.229209,4.5593214,31.55859,12.026592,21.824198,9.113767,64.7212,62.375736,7.591533,4.770238,16.00773,3.3946729,21.96154,28.486538,21.599657,21.283768,8.047583,53.874737,12.606158,13.738135,10.903077,11.714432,14.905571,25.055447,27.852407,18.053024,5.4943643,30.545118,9.061742,32.661026,10.679469,24.907495,9.430197,8.854119,26.212015,7.989255,23.459644,14.383691,10.744074,35.33521,32.79011,14.171601,8.634854,8.056917,10.71011,30.637794,13.544045,11.584363,12.249586,15.604388,16.426443,8.2960415,12.458741,38.320713,12.833585,13.914493,13.963779,12.069622,4.8593497,20.422503,13.449225,18.119762,9.615578,16.423904,13.868481,13.554037,17.506823
2004,8,16.302677,5.4936967,10.54471,16.982948,25.080399,13.218365,25.989056,76.09198,36.00031,10.656465,8.880402,22.377636,14.544054,20.715755,12.449196,11.099837,25.54149,11.477659,7.8767405,15.640715,82.83886,7.7719803,12.27843,33.502914,11.606559,29.27796,12.901864,7.5364776,24.161484,18.993265,28.007427,13.658613,13.671496,18.774979,6.324204,27.008358,16.68929,63.475063,8.067053,27.064915,44.72307,11.137899,5.753097,10.358962,4.6434474,23.92977,18.72958,30.819456,21.696379,9.197652,71.76059,25.617477,16.216286,11.318144,8.745122,14.489399,19.753813,24.13142,31.325867,8.417363,42.2902,8.119206,30.681692,14.572025,40.072083,19.860409,10.609449,27.367435,8.596472,26.2791,8.4839325,9.967249,10.709536,28.701801,9.42709,14.868285,7.9933195,9.264207,19.74276,20.336906,11.908111,10.473781,15.3849745,17.424282,11.085847,18.720676,31.81563,11.745903,12.461527,12.344844,14.439491,10.105879,29.0154,8.435555,14.839344,11.819571,18.44185,15.781762,22.657763,19.814604
2004,9,17.267014,5.583176,12.703735,13.110635,31.122503,14.047502,41.34928,42.48291,50.875763,12.590652,14.6804,21.999651,13.791182,26.757982,16.537792,18.452806,50.601353,14.304938,9.623993,25.27269,69.27749,9.771074,15.849865,45.097992,15.986081,28.17039,50.982285,10.299184,23.646147,18.959496,40.07051,15.520328,13.09278,29.91067,8.888452,32.9734,13.307054,34.24067,13.801538,36.787766,35.621376,12.804528,8.230651,13.64387,3.2194037,31.13105,15.041666,31.703709,57.67605,9.7903185,119.98551,17.073393,20.332367,13.796306,20.927155,18.608614,24.592587,38.58909,21.815218,10.150447,63.388065,11.186231,34.537865,9.959096,48.818638,15.446383,13.085698,32.965313,11.691403,29.60984,11.273865,11.286353,18.367954,27.516396,14.158455,15.428243,13.384608,13.982815,16.824604,36.62538,14.780807,16.81607,26.960215,29.01059,10.609294,11.133883,38.891052,12.296851,17.331442,16.241665,14.91271,10.340591,26.112389,10.562741,16.949488,11.926583,21.657637,16.7397,20.480566,19.186102
2004,10,20.353046,7.125222,17.9818,19.03933,28.830746,14.365448,36.149868,47.56517,53.36126,8.797396,26.845263,22.316732,15.646319,21.111313,16.386976,22.510098,25.239477,14.41237,10.597026,23.48112,67.51214,16.513441,20.839672,42.030643,23.220556,29.600525,21.32146,9.641207,74.295654,17.332438,33.091972,16.432894,14.267753,24.603321,11.036462,36.09691,19.625828,31.051968,16.95742,41.834118,34.763065,21.389257,9.268841,13.082146,5.891324,32.94367,27.380306,41.968227,29.325632,11.080357,64.793625,25.079824,17.830347,15.6376,13.972356,22.358475,38.278275,39.25141,23.550335,11.072241,43.73418,13.460989,41.356697,13.286068,36.876095,18.02762,19.680742,36.03553,15.080738,29.684622,17.16789,14.512475,29.2881,22.20113,11.898508,11.986484,12.997517,13.373653,19.485971,23.4771,14.716502,19.060532,29.440596,24.951418,9.696942,11.7855835,49.634724,15.423319,14.599161,13.345408,14.377965,8.670141,29.352102,9.636209,16.877132,12.435928,20.133,19.38694,18.632534,20.892109
2004,11,20.29041,29.967524,19.425625,20.41714,34.452724,15.759369,45.143833,48.852028,67.68294,13.395527,17.98464,25.521618,14.538012,36.280025,18.985674,33.198265,36.503437,22.553291,12.734772,22.932198,45.95411,12.043341,16.238405,33.068134,22.556662,27.955912,22.293943,7.0991225,131.23637,20.624367,26.208384,13.142884,12.551748,18.381521,6.47624,40.720905,19.951775,22.55564,33.53299,54.29715,42.269794,16.117815,6.6469116,14.195044,5.356749,35.51927,25.030125,57.921764,25.263737,12.534356,62.09566,27.105341,16.665276,30.579737,22.23645,25.602615,34.1236,45.44463,27.35965,10.171835,48.650303,11.241623,45.645985,16.750162,33.145874,13.980343,14.501929,28.983486,13.526914,28.957556,11.33931,10.979352,29.239,25.392578,9.714427,13.5911665,21.002789,18.5134,25.886372,33.36941,15.197909,14.9732685,31.940817,27.192066,11.076613,12.873884,69.7485,17.90495,13.354331,13.28992,18.0467,5.361094,31.143274,10.69495,20.854546,14.594131,22.181887,18.087173,19.51821,20.804815
2004,12,19.221085,21.42079,13.922015,17.739996,36.079933,13.118482,36.364758,33.072586,48.859165,12.080767,24.339048,22.472857,14.332114,33.835556,16.471224,25.345793,23.89775,10.744561,8.272524,20.684029,37.96327,16.409492,19.275267,32.66931,21.57995,27.841606,13.27247,5.9332314,98.150215,21.10935,19.748411,9.537872,11.819414,18.915157,7.952935,32.260742,19.147459,24.22157,31.16381,31.221365,51.51026,18.052904,6.5397778,14.292946,3.9197645,35.014698,46.746067,44.810062,17.57749,8.67261,49.3379,22.945793,13.288498,25.64928,9.191826,30.079353,30.860271,42.488407,15.171958,15.950609,39.0012,11.368717,40.159874,15.081768,30.16667,13.473876,17.732706,28.655605,15.666438,27.815033,21.042013,9.489516,19.673376,26.970312,10.65462,14.139133,10.255144,14.633508,20.763144,40.82243,13.191594,10.739798,24.824017,17.94638,13.690911,10.232461,36.176525,14.5985155,18.415876,15.782245,15.785269,5.0855284,24.977158,10.522773,22.69551,12.800826,21.202705,16.284363,14.06258,13.851474
2005,1,25.056664,10.205939,10.877485,17.387756,29.80645,12.934065,36.172974,39.339367,48.338764,6.8906145,14.801316,23.072477,11.130468,20.96233,15.046486,19.34975,23.925886,13.830891,8.133046,20.90192,42.527283,12.31688,15.136772,26.649164,20.288525,32.38023,19.71347,6.0096397,57.22844,21.933413,19.799952,10.454166,12.870877,18.746218,5.6142263,26.721273,14.115036,25.581741,22.848295,21.396034,45.0062,15.258862,6.153527,13.647047,3.237181,29.577929,22.01434,38.238506,16.832905,8.828244,64.03363,14.220083,13.983912,23.157026,27.378334,22.903475,27.030777,30.158005,21.731812,10.581509,40.877785,8.805524,38.91085,9.764904,37.26608,16.903868,16.233664,26.030094,14.365848,26.539085,19.20076,7.16062,19.588018,29.342829,8.049113,14.37652,10.368899,13.093275,22.105537,61.75646,11.757244,9.484502,19.844301,15.353725,7.9254856,11.4977,54.831978,18.005314,14.248173,12.360822,15.485908,5.8967686,25.274351,10.726741,20.855068,11.602403,20.296885,15.809731,23.326471,13.207129
2005,2,27.048939,9.425275,16.859314,31.519188,42.51433,14.22215,43.94766,37.56787,57.16543,10.160817,18.090017,24.560379,13.0389185,27.84159,23.637598,25.272547,33.431923,13.392588,9.726117,20.721163,35.48372,6.1587553,21.405329,29.39143,18.186884,33.873024,18.710436,8.390217,46.13068,16.064526,26.157907,17.647266,12.580464,20.570206,22.613132,37.085484,27.126379,19.230724,23.365574,31.595459,45.474674,11.867499,7.2101293,13.07408,7.1074314,35.904037,30.78408,37.80306,18.770576,13.938984,66.67154,16.053322,16.56009,21.693449,12.173588,23.35015,28.867596,41.781822,17.657715,16.775555,46.41112,12.108155,36.680447,11.442878,32.47061,16.739185,18.319088,38.76312,23.002283,35.098625,20.375042,9.730382,16.52404,28.8441,10.486881,15.445838,10.099173,19.01285,23.043528,29.381527,11.413986,15.098286,30.843847,30.533686,10.238323,11.01729,50.07736,23.677635,17.563608,16.755594,14.202278,5.860998,26.99508,13.509119,16.581696,12.588423,27.706707,26.30722,17.943787,17.675444
2005,3,25.796432,13.250384,26.093685,26.383863,36.9365,16.494709,47.129395,42.85593,51.68206,16.185764,24.420816,22.814331,18.156921,30.50328,21.885311,24.606472,37.852043,13.151336,11.216945,25.753498,32.326576,10.956745,17.403702,40.33407,18.553123,35.384483,25.016563,10.325123,52.211662,20.696222,32.7619,13.929302,14.30108,22.543682,45.1193,41.689087,27.094292,24.963118,19.903164,37.633907,52.007286,12.397282,7.239741,25.217955,21.426273,36.971024,24.23832,41.484715,19.227966,15.280616,56.68446,18.18698,15.981879,24.945368,11.259096,20.484983,33.406857,44.550636,21.10381,13.50459,43.27698,13.068169,36.764023,12.9128895,27.57604,20.006351,18.216047,44.763332,12.0926075,32.878212,21.242512,13.196958,19.114086,42.30051,11.186557,19.621382,10.464554,21.83138,23.085411,32.991684,14.325118,24.019167,38.46226,30.431826,13.222734,15.622878,41.970417,20.783442,20.782864,14.865256,16.383284,7.2389784,29.326174,16.049461,23.974897,14.307363,55.73571,21.765451,20.399723,23.826706
2005,4,29.891594,14.418621,20.139505,68.14875,44.544388,14.560285,49.054436,40.125114,51.979916,19.44256,19.250584,19.16631,19.518057,31.032593,20.86941,24.7462,37.310074,14.625756,7.4673934,24.445126,29.128088,10.13317,14.079158,40.231888,15.646676,34.928772,23.894714,10.387644,42.307396,23.031603,29.667889,12.003506,13.071485,19.547941,37.056774,41.766308,21.50386,24.591536,22.228745,40.375004,40.9678,12.197208,7.5452943,20.900019,18.317444,36.480286,24.113728,45.065228,17.31593,15.654496,53.33345,21.649233,24.117174,24.388887,15.813816,25.686033,33.59651,43.99048,21.31603,19.427252,50.584652,12.150196,37.437176,18.360872,31.173084,23.577423,22.259245,46.93659,9.121053,32.855675,12.251478,11.213858,25.835869,35.34754,9.908427,30.462637,9.118839,18.030922,25.882963,24.475716,14.034009,16.563652,39.198406,25.841848,14.097765,13.384915,36.640495,21.503605,19.721416,17.24668,15.252122,6.0182753,30.00051,7.8275495,22.798014,13.18179,43.019516,23.155634,17.756266,22.578194
2005,5,22.94841,12.113319,15.176735,20.87466,39.62918,13.472266,51.336555,46.751087,45.813637,16.261568,21.125584,20.382711,22.34111,31.258253,18.132166,15.423675,33.272182,11.8450365,12.567117,25.541838,38.793106,7.6502633,15.776358,37.13892,19.555687,33.017647,31.360912,15.292642,36.86286,26.316061,25.025372,11.758245,17.185324,19.96031,36.547783,37.159027,17.928427,25.379738,30.182484,50.857574,48.879166,19.016806,8.060251,17.363348,18.427654,35.377872,24.92783,37.411167,23.3721,12.819177,62.57291,22.535887,18.415968,21.982338,30.586243,23.645514,31.235079,45.758327,23.00539,15.23381,56.00559,12.124599,34.316803,20.897377,48.89035,21.585058,18.799635,46.05792,6.446131,36.038445,10.265647,14.324761,22.400963,52.021385,9.4642515,39.38065,11.310322,17.290916,21.771042,22.801077,14.040225,14.368658,36.233543,30.024405,16.389065,18.577173,27.247519,16.785872,21.48615,18.723299,15.444812,4.898444,27.798407,7.775497,30.960531,12.32111,39.136566,17.981304,23.019308,23.952538
2005,6,27.282568,12.479136,17.713242,23.98667,49.537888,16.972923,45.73886,36.30404,43.906013,20.910025,23.499548,28.257994,19.430918,29.887491,22.045832,18.90901,31.23082,14.614825,15.640132,24.114233,28.882341,8.061121,16.703674,40.15561,21.859095,40.227257,22.715826,12.492685,34.529198,21.765978,28.64003,13.210339,13.739002,20.489029,42.594173,38.23598,21.529133,23.524288,32.296005,20.597645,44.157665,19.900755,8.379169,29.382666,19.068827,46.96832,30.714128,41.773453,22.19709,19.97056,46.635963,28.092003,23.591938,22.473288,26.021807,30.259424,32.72708,48.6571,31.630001,24.634354,50.157192,12.5072775,38.296734,21.921139,54.458237,23.225088,20.587091,53.02238,9.973943,36.090424,13.270282,13.40042,14.171023,43.874283,9.935552,16.99443,9.615823,20.796679,29.912819,24.937883,15.216793,13.803763,37.772224,26.350048,15.891213,15.486736,32.339462,18.767105,19.497845,22.076048,14.549873,5.4666986,28.69032,13.596434,27.784496,13.8653755,38.529396,21.443981,25.040922,23.736416
2005,7,25.788656,13.534889,19.240261,22.177467,36.861057,16.285677,47.88089,49.42231,39.407597,22.382277,25.638023,22.258478,20.6181,27.733738,17.822866,16.22273,33.391487,13.376535,12.127233,25.8975,51.19282,13.397698,15.532027,57.51435,19.938879,38.347237,21.879992,9.293946,32.834705,22.655928,39.779785,12.482598,15.486111,35.590897,36.10402,40.300343,20.221899,34.754585,22.3757,24.34176,42.395626,24.51326,7.209259,22.842867,18.979118,41.260433,31.687143,47.180798,21.715307,16.277208,66.23692,24.893183,40.02158,21.341284,17.796265,28.213604,37.801147,51.334015,28.453247,20.297663,72.67115,12.418019,41.76578,21.539888,52.54924,19.650803,20.116247,53.338943,12.900587,37.20825,14.056475,17.250797,19.83129,36.16137,11.528165,20.460348,11.245765,18.888206,23.396868,33.157356,18.338228,12.744988,33.356983,28.597527,12.509598,16.777634,29.80533,15.26271,19.969315,19.62746,14.820645,5.799807,28.279387,22.650206,25.620754,15.968692,41.794907,24.990202,26.010752,19.396378
2005,8,25.649431,10.637639,18.156029,26.607782,32.021904,14.891362,39.935356,45.987232,34.734783,27.442745,24.539606,17.92252,18.795801,29.143816,20.560581,19.005798,26.750456,15.595075,12.395675,23.454075,42.45205,8.091826,16.974552,53.437958,22.094069,39.726948,26.883984,10.655293,24.621662,20.653996,35.987152,15.430199,20.305456,23.827158,44.14677,37.48118,36.744915,53.69521,19.294973,34.254887,35.51078,25.309784,8.532407,17.089664,20.771996,39.544033,34.032333,46.680607,18.098253,28.400871,53.252403,27.385727,31.322615,21.235804,19.207098,28.13456,39.683277,34.978146,46.884693,15.895684,53.687614,13.1562,39.097977,24.98,46.143177,31.187204,19.081789,37.13519,11.633686,36.777336,14.936717,14.487823,24.567364,37.94312,12.392046,20.310009,12.412956,13.121098,24.214613,40.21573,17.345676,16.402845,27.453846,24.686354,16.286121,33.566433,47.465923,28.111933,18.041687,15.79206,16.75317,13.438456,35.129284,15.295038,24.049305,15.9245,34.722862,20.384792,26.56169,23.167734
2005,9,30.050539,12.84948,17.534655,22.984411,36.75054,14.820258,44.810543,45.893085,47.41127,15.522394,29.24767,19.872616,20.605839,31.546816,18.855185,21.521976,29.71432,14.942115,11.903243,24.31335,30.157875,11.061103,16.360985,36.447147,23.844666,40.57012,23.725319,17.555828,41.635098,17.028631,29.184446,12.319002,18.411455,20.34894,63.02058,42.196476,30.710281,32.494335,24.936161,53.38773,36.93542,32.082607,10.035156,16.551579,15.347898,39.215187,29.29877,40.24957,14.540884,17.14256,45.15639,23.316746,19.46011,24.482574,30.906128,25.982107,33.2468,36.935307,28.22789,19.550724,45.675774,12.496617,37.012196,23.063148,39.765648,15.047856,19.94806,35.44861,11.215827,35.505547,15.929919,14.24475,19.660019,48.599968,11.654882,19.265203,13.846678,16.9357,20.919289,75.58144,15.404376,13.012426,32.08299,30.626469,16.161373,29.95464,42.46821,24.628025,19.926817,17.307257,14.509137,8.849796,31.167759,11.36715,22.533129,16.714025,26.27393,25.374563,20.684517,21.925383
2005,10,27.524258,12.123872,17.479778,25.68273,38.774956,16.5177,41.15661,39.38101,45.868088,38.912872,33.436016,26.927069,21.411394,29.898893,19.87527,22.018686,33.045025,14.094419,12.005767,20.65324,31.780613,10.277061,19.452484,49.412853,24.631735,39.124092,24.12121,20.73074,46.472565,19.597784,32.16731,12.08569,21.569603,24.50544,44.745575,39.63393,35.546825,35.530167,21.44117,38.982113,45.85913,20.129904,9.546562,22.210613,22.115248,41.339737,46.450623,48.05437,21.347254,19.651329,71.0002,24.734592,18.336096,24.49555,21.941008,33.54375,31.589327,44.90322,28.416391,19.049793,50.480434,14.050471,38.597862,23.609123,36.888424,15.02256,19.511848,43.328987,13.588926,41.760822,18.320234,12.81434,18.492113,56.252567,9.390104,19.100744,11.660171,16.891846,25.693052,59.686283,15.69599,14.55841,29.48605,27.754442,15.841629,21.09712,31.93316,21.786469,22.025051,23.09468,14.299034,6.7988744,30.874834,10.405351,23.260504,17.831758,36.677658,21.81398,40.270782,18.042025
2005,11,32.960762,12.062762,16.139948,20.456114,37.830364,17.283104,39.67186,35.310642,38.325176,26.510992,33.44884,28.980885,17.973764,28.134712,19.603865,22.50681,24.60565,14.047563,13.606495,27.456781,37.52516,18.829659,19.360722,48.500824,22.2535,39.781536,24.522804,15.409799,60.391335,24.636766,29.387583,12.207658,19.750826,27.378866,45.277927,34.616714,34.73313,25.85178,24.613619,33.349895,37.64248,31.720762,11.837401,22.97248,23.530901,43.704884,35.74844,51.09321,16.658838,21.232689,42.40686,25.191425,18.281244,21.834389,20.844913,41.078487,28.603926,54.711254,22.625313,21.435135,47.97793,14.107642,37.57507,26.536663,40.09839,14.401403,27.21991,33.52608,14.930072,39.945522,14.018925,13.853025,18.7608,42.200558,16.930098,24.218628,10.608954,21.45739,23.631401,33.257805,16.328741,17.227901,31.706715,25.766706,16.288103,23.941843,34.323566,23.266731,18.433498,21.645037,21.016184,8.974886,30.14858,15.089831,27.854883,16.537977,29.753193,22.280886,24.299974,19.406275
2005,12,38.602272,10.330129,15.418519,26.10114,35.65957,17.678091,38.020042,38.599236,38.810543,39.31246,33.93552,28.766342,16.498947,29.39994,25.265612,23.256193,23.439709,19.734785,21.683123,30.606733,34.670464,13.544738,20.772758,40.60414,24.695984,51.70439,21.318178,11.132267,50.14421,34.44912,27.715149,15.10782,18.075922,21.42335,62.035618,32.172607,38.46358,38.514874,25.328285,24.969912,40.2387,23.903778,12.161852,27.185926,21.552341,43.233128,39.420124,66.52987,21.611639,23.203741,39.017246,29.400908,14.022624,21.143173,11.739918,40.64094,31.193405,64.55403,27.918486,56.706543,68.865005,18.332047,37.800602,29.07495,57.261612,18.901321,20.85464,44.92213,17.199795,39.74215,18.214256,16.514095,21.592678,39.468395,12.777576,21.320042,14.101578,18.964844,29.880161,37.50299,19.858858,18.998117,31.333006,23.952255,25.140041,21.600573,40.834663,26.755863,20.862045,21.992172,16.556356,10.000529,32.848133,15.710333,30.812408,18.963488,27.774418,22.654566,29.683939,21.036736
2006,1,28.242865,12.948525,16.927166,25.890577,38.58342,13.711355,40.682335,37.484447,34.108463,25.688461,25.32701,24.161263,17.210226,22.625742,20.91758,16.516912,27.925411,15.837635,11.070393,23.30773,38.769753,7.243987,25.634779,33.897743,16.97221,37.359295,16.05863,11.154048,38.120308,39.038437,29.11489,24.630445,26.437689,18.867037,43.889595,33.032272,26.823906,30.568289,28.655458,20.07058,30.43873,21.613289,10.141354,20.979275,19.3393,33.645515,28.782923,52.23037,22.514566,18.028696,43.043835,27.717196,13.638125,17.565239,31.569166,33.569885,26.574179,40.323402,36.72593,88.81563,56.90985,15.509613,32.621468,27.892088,82.843544,12.746048,22.77759,41.856247,20.890682,31.692083,21.757977,11.303165,13.7397,31.545446,11.542927,14.426605,13.37453,14.414882,21.88932,30.265057,15.777437,27.7429,29.644726,31.89859,15.578257,17.892765,52.497906,26.436804,15.977382,20.408781,19.87504,7.6906176,25.312235,14.81812,25.234997,16.81452,30.999918,23.68109,24.979301,17.976341
2006,2,27.164751,9.728928,22.74548,25.353653,35.470673,30.74949,45.55019,58.124355,46.830738,17.531536,27.449673,31.30542,19.531752,26.531796,21.920502,20.799807,39.82555,21.406929,36.221775,24.986523,45.29549,10.876522,20.871063,43.0916,28.691391,44.639782,25.125832,10.731566,34.23548,28.21319,32.035095,32.20805,25.885094,22.022383,90.04171,39.92074,28.580795,23.564589,22.901638,54.84237,34.434788,23.679543,11.212359,24.37655,22.695843,44.122757,32.084846,52.155144,21.385025,21.51226,51.45066,24.303762,15.694037,18.592793,17.753777,40.752193,35.681046,50.45621,27.772818,31.04688,72.74656,16.371786,43.231327,30.358936,56.78276,14.099696,25.55257,41.4968,16.808119,35.36003,49.293427,14.719282,22.798525,35.100464,12.384294,17.388716,13.389742,19.047604,21.441933,33.16262,18.4058,22.715584,27.260166,31.379524,20.616566,16.668997,56.537334,24.35819,20.816347,25.122355,23.308119,9.74081,31.746197,81.2327,29.545534,17.131771,34.44363,21.978287,24.849552,23.440176
2006,3,38.60234,20.503029,23.918274,25.804716,43.64215,24.581392,50.68294,43.216827,56.16153,22.350435,27.420778,29.570774,18.403332,35.13392,21.48298,21.704586,35.791447,18.495352,44.264763,27.659,32.306564,19.870785,34.470013,49.98521,36.888783,48.202614,33.4464,24.076609,83.48987,27.073088,30.335798,24.226986,22.29097,22.782286,44.211224,43.843853,32.41946,19.614967,29.566708,71.770775,50.85278,23.681677,11.994765,29.778652,10.37624,47.134354,32.732285,66.07818,31.969374,20.557497,47.92789,26.635038,23.277843,24.016445,22.45108,39.997005,41.240395,57.021755,24.585236,27.34677,65.91307,18.600416,45.53484,32.277996,48.1408,15.995816,25.66256,45.12592,22.387726,43.90175,24.45135,19.027916,46.752144,41.332397,15.116746,21.795021,14.84218,19.779982,26.742767,26.891672,20.131851,21.838116,57.29571,37.467422,23.12017,21.531233,54.209496,25.646103,23.928366,30.91254,24.82677,9.079711,34.515217,27.513145,36.15473,18.180294,46.05054,22.279186,28.922356,21.205183
2006,4,31.511982,11.93888,15.226578,25.140617,41.21968,24.978281,43.247795,39.683315,50.750374,23.08085,31.43422,24.491259,21.498644,31.949821,18.039299,22.006882,29.914465,12.206575,43.34141,26.116413,35.153183,22.402336,19.810299,54.07278,22.400108,41.078053,27.800602,11.933858,59.643375,21.625751,36.896423,30.054985,13.496617,23.864048,50.962353,35.90075,36.30709,23.751478,27.90789,65.96781,41.980843,23.85023,14.068655,26.014105,7.8223906,41.863808,33.74064,45.414543,17.899431,16.510525,50.607063,26.02291,15.942971,20.999233,19.601501,40.23452,27.825718,53.957493,16.905657,24.872177,69.51039,13.7417145,38.65532,35.36371,40.014008,19.385824,21.737482,53.890472,18.768211,36.136192,14.316972,12.741819,45.549835,38.660404,12.231305,20.246418,12.189365,22.750565,20.482964,34.757317,16.779703,17.763142,37.68597,21.42702,17.82797,20.06821,58.384155,18.198116,23.345476,21.342804,16.841421,8.426681,29.184418,17.88174,30.5204,17.303242,35.513966,19.766739,28.352594,20.31444
2006,5,33.627426,13.682055,16.324902,22.682932,42.828064,23.325813,35.48189,49.900757,43.950478,25.845026,29.466053,27.494572,17.750856,35.191998,16.583185,22.664423,24.155684,18.4406,38.5742,26.29593,27.642473,15.932468,18.644321,53.419975,26.622534,45.2909,33.962166,15.74534,39.141956,25.924988,36.34899,17.373716,13.596188,27.05136,44.553806,30.555767,37.31445,40.75519,26.413754,55.254955,38.228573,27.122839,12.964861,28.46262,11.04202,41.113216,39.41453,46.836494,21.369558,15.72196,62.368156,25.487753,16.422361,21.281336,24.245548,44.94547,28.081219,48.21629,33.732067,27.28208,61.28132,12.945642,37.902878,32.914345,43.59126,18.18561,21.58353,51.20027,17.571548,35.101727,14.060882,15.255876,45.968216,34.73328,11.599742,25.34322,13.045586,23.886831,22.534836,51.49889,20.577856,20.526072,38.215576,22.342674,16.653912,21.59254,42.328968,22.474112,23.277397,23.59686,21.451244,9.007722,28.533339,17.281076,35.516315,18.156553,33.624165,15.932096,28.684874,23.87008
2006,6,30.68413,17.221859,15.934021,19.395483,39.00954,20.81316,32.45796,45.435688,36.677532,26.746506,30.572086,23.344236,22.547192,37.841187,17.913666,22.340475,24.795578,15.970959,37.54378,21.412027,49.429688,11.897714,23.96947,48.6729,40.471535,45.866734,25.010447,12.871797,39.163074,26.008486,34.37915,17.962349,11.750426,22.167051,44.753826,28.15213,48.205425,25.03409,25.76559,15.941199,38.86375,27.773561,12.430249,29.513233,20.917149,44.13803,50.39014,54.94262,27.676886,19.32428,58.566147,23.702778,20.362282,20.600935,43.574642,46.971523,24.87089,57.986496,23.465641,30.59016,62.88601,14.884029,31.906136,29.311481,45.01546,17.743963,22.119743,48.805046,20.66446,33.862366,11.979746,13.220558,15.247781,35.389023,12.496603,17.299698,13.070334,27.646963,26.512955,27.633348,19.756361,17.501478,37.83731,27.960243,20.734838,22.471546,48.37742,20.770512,25.932251,23.941406,15.191365,9.994753,24.62162,7.963021,30.961283,18.739298,40.013607,27.297638,33.244984,23.201855
2006,7,21.890919,14.26624,15.99702,17.811426,36.1746,21.027796,37.67332,90.04546,49.710903,16.015402,21.199781,18.48206,17.321772,36.33648,15.75925,21.296614,32.833412,15.744279,46.626442,22.564938,29.439617,17.373852,21.313217,40.909817,37.902355,33.23113,23.083876,13.12766,52.684036,21.935354,31.352,30.061188,12.290169,22.960691,32.804886,37.26886,51.93825,55.260815,29.80325,33.880947,38.513554,23.95516,10.319135,21.46198,35.54296,38.401337,35.741684,49.08693,22.536558,19.696863,90.098236,23.70901,26.385813,18.413961,25.843252,34.88972,26.458282,58.151394,27.645824,19.82189,51.400173,15.465819,37.1217,29.84237,54.09938,17.765354,17.547472,37.960114,27.091713,32.6981,14.256328,12.797072,41.690285,29.78839,12.7617855,17.360275,12.635456,28.389118,22.272802,36.30633,17.45013,16.481647,47.05994,33.1019,17.869513,27.784292,119.56815,20.940529,20.592806,17.259789,16.644367,12.046281,27.80628,11.839665,27.048208,14.868375,39.13079,15.483257,24.223326,20.477098
2006,8,22.139475,13.849749,19.52136,25.734245,34.073174,21.426968,35.24105,80.254425,49.693886,27.18233,31.249475,26.22132,20.441944,32.962406,22.706661,20.78297,24.038422,18.589611,53.75906,26.939844,35.05943,19.969774,30.224289,54.154037,41.145573,42.79933,22.16898,13.387942,38.187206,24.025404,44.390163,23.605278,15.1179905,28.89599,32.549442,35.432186,57.621937,56.234764,22.26185,76.91071,41.228706,39.28956,13.72126,33.290966,31.658466,48.267616,54.311504,66.733246,23.35151,16.253386,70.72512,31.415201,24.315405,21.96278,29.64944,47.69278,37.42828,39.022285,33.599716,27.376495,73.32202,18.438433,45.697742,35.81818,52.956978,19.791998,23.608067,45.232975,35.92829,42.67526,20.998875,16.364681,71.646965,34.84578,17.858204,19.914692,20.470535,19.736345,36.49693,37.400913,27.512007,19.115402,28.39013,32.984833,27.713455,24.547646,99.56874,18.684097,22.327497,18.955334,22.451933,27.960176,31.483927,18.857788,30.742748,19.360516,26.63861,19.01546,24.70482,22.536655
